id,delivery_time
8588,782.4936925639723
8589,1146.1439435588923
8590,1093.6891782465898
8591,375.6447833971584
8592,688.9250759044876
8593,291.1245461179257
8594,679.7289653989799
8595,852.0287352255583
8596,561.5862592636122
8597,956.3221633489062
8598,302.12088866280783
8599,1222.967562340437
8600,1475.1758255773448
8601,563.2271070432836
8602,616.770332098457
8603,599.0379356852299
8604,574.8350955074338
8605,517.5921705916631
8606,673.5773689480452
8607,865.4471064228165
8608,1152.8409964804714
8609,1617.520187761585
8610,510.31156147894086
8611,748.2144224900918
8612,304.67721339182845
8613,496.0608504378748
8614,542.1904878446717
8615,810.0043380391971
8616,872.8126121770388
8617,436.05476517170456
8618,358.52755899492666
8619,892.252488629018
8620,865.4259693876385
8621,1175.8418216489395
8622,632.6752731369936
8623,390.3719522552609
8624,322.4625248340839
8625,442.14059073052556
8626,838.4994601279782
8627,544.1802841659976
8628,1793.9096656113925
8629,804.7941797987446
8630,612.0307527570898
8631,828.525654260772
8632,1508.5675667363685
8633,450.3395972360971
8634,771.3832013746057
8635,587.2324101592853
8636,487.56642131234776
8637,903.7804294912598
8638,380.96085776452645
8639,352.5985298254379
8640,1440.7271453985036
8641,827.744991535769
8642,1176.2460359950505
8643,655.6838140831475
8644,454.7532709470613
8645,371.39908093050724
8646,766.8991902843886
8647,323.5196953463203
8648,678.0347578722447
8649,802.2346620370945
8650,1105.6239550139403
8651,566.610089160023
8652,800.7885256132753
8653,472.52196674240804
8654,1017.1785388100463
8655,720.3032544816296
8656,581.9223114287671
8657,498.9783923442397
8658,1466.749834360085
8659,422.4354130420233
8660,532.877952824953
8661,654.3552644008039
8662,547.6319964349376
8663,630.6718678111106
8664,1394.8188414869444
8665,1354.9254296147183
8666,311.2380539811065
8667,1915.5193710888777
8668,348.2544210467897
8669,474.456071095743
8670,990.3305090579356
8671,723.3849984715577
8672,840.5293334965687
8673,642.375503794408
8674,1077.5729652341124
8675,378.38753968662036
8676,1823.5257507012686
8677,760.3657260372497
8678,1936.8869733567085
8679,529.2106831852789
8680,292.5072764310853
8681,1111.7427073078716
8682,291.2721952451144
8683,374.3512253126991
8684,883.4506189782437
8685,347.3095380510012
8686,586.6690365116908
8687,745.2970816324197
8688,414.29566538771695
8689,751.6158744523451
8690,397.475139620828
8691,525.1468413530913
8692,429.95611947366365
8693,1320.9418911627592
8694,1034.676904480753
8695,790.9106933164875
8696,605.4676747639617
8697,1142.262431220182
8698,780.940094838598
8699,2083.490824309677
8700,1153.6095392026277
8701,311.98829184459316
8702,345.18513049807103
8703,420.57654125041654
8704,1073.0261465751312
8705,920.0061783818174
8706,691.0155364065328
8707,991.8639207065296
8708,767.2901166382636
8709,1154.6158338135037
8710,1470.4901628377638
8711,373.9030110281447
8712,483.95066310078795
8713,673.5769379648128
8714,1405.4803348750925
8715,610.110739411732
8716,482.36318618146555
8717,1212.2343857400765
8718,681.419269064269
8719,511.0172393015483
8720,496.5655145965145
8721,702.7089910049101
8722,725.3406601592854
8723,388.58955140121316
8724,1731.0812969767162
8725,304.0057547436225
8726,531.7070473317533
8727,1466.434574547624
8728,463.7186010566231
8729,307.24816883323075
8730,958.4999591472338
8731,1398.7882601826277
8732,848.3326820350702
8733,1576.9766004028654
8734,438.44808648867473
8735,907.1962612173686
8736,954.6310029553779
8737,975.4863215722183
8738,705.9704352697955
8739,1177.102864121989
8740,636.109390347011
8741,355.60229864725903
8742,979.0419318671089
8743,1715.969301941523
8744,539.6170803020077
8745,973.6297292797072
8746,1799.9051474154935
8747,857.7418176400481
8748,1304.3216126804912
8749,1056.1898515904034
8750,692.8922980002452
8751,623.286395153737
8752,828.3281010329536
8753,562.7303401081203
8754,617.9574242701743
8755,1974.6135981394339
8756,1588.1646327827225
8757,701.981498885918
8758,593.6235833972099
8759,532.3383748596177
8760,322.3131364640262
8761,1312.6121617353235
8762,724.0067546107573
8763,666.3778737920577
8764,529.2194219963043
8765,357.33131696489784
8766,817.8000578909825
8767,1374.667286601041
8768,324.175442658219
8769,299.83483564393117
8770,816.2967268999491
8771,541.7304859307361
8772,330.7723233984367
8773,657.7574910228657
8774,703.9369618045355
8775,1482.8707128288806
8776,616.0206307500979
8777,624.7432375492155
8778,1552.4515924288135
8779,342.4131458922055
8780,580.9507745914215
8781,560.3277503746253
8782,607.5346702741705
8783,852.5535367018606
8784,516.3029421942435
8785,409.52944022399174
8786,1391.2666385101827
8787,640.9437363780011
8788,1035.5280001640515
8789,687.478145757021
8790,1180.9958474483035
8791,414.6775863744097
8792,428.98279518928774
8793,448.48819793686687
8794,1114.6118684969579
8795,160.4082683378713
8796,544.4921001218422
8797,326.19023948604735
8798,339.30849076070126
8799,566.9191138167388
8800,1093.0989618412636
8801,395.5083126138568
8802,1277.8399522266945
8803,380.02701180355587
8804,687.8642575806546
8805,574.3357409061528
8806,1532.5662133829364
8807,599.3631143717395
8808,374.38117932394385
8809,2058.0100963631785
8810,276.8049697336978
8811,1156.9429180713078
8812,336.43703477813045
8813,699.4603249844839
8814,321.4108459800005
8815,345.1782335352556
8816,884.9589108701753
8817,259.02987966814743
8818,973.8012857793223
8819,320.3470233500161
8820,1900.0474595707014
8821,302.51486233374465
8822,637.394744139031
8823,607.4812227723255
8824,886.3400324987191
8825,312.5719166332035
8826,2292.819192515646
8827,1281.9985485576517
8828,1369.748146173271
8829,721.9233529681101
8830,573.890374366131
8831,1176.1176310552196
8832,297.8678954930519
8833,955.8937372819823
8834,423.3025161343645
8835,1232.4612842884237
8836,1330.5814825615992
8837,885.4117711178421
8838,2024.0171610322948
8839,509.3501826498664
8840,561.8254111852199
8841,910.6844206136997
8842,263.12735320480164
8843,2243.025321772182
8844,1022.9178689546179
8845,1729.244260196503
8846,1022.1338822549998
8847,791.1554207904671
8848,766.1914344038315
8849,698.6631165819473
8850,875.3672955516704
8851,1897.0242347880876
8852,951.1312313529693
8853,191.71069892534365
8854,585.0545017384576
8855,610.2827385857605
8856,396.61872424960677
8857,547.795770410747
8858,773.9351069657466
8859,705.0303173314044
8860,608.5652634496137
8861,971.4328585066896
8862,768.3925673264645
8863,689.5876427632825
8864,618.701754919616
8865,749.5039609744829
8866,1038.5714021738067
8867,562.7060179779372
8868,1381.9602276831786
8869,1442.5523451801473
8870,889.1450237703469
8871,360.4070758024655
8872,584.1136944893342
8873,1036.2940520427283
8874,1223.7562249347661
8875,1244.6215532017002
8876,461.79576262381437
8877,440.75127559983014
8878,424.78323302269615
8879,1158.518609798827
8880,312.6461929434945
8881,337.8142159069001
8882,585.0351328075518
8883,705.9187276370432
8884,1671.1166574952836
8885,809.368337956591
8886,290.8305175045543
8887,546.0371122612765
8888,1038.7673366617041
8889,1680.3665833600521
8890,758.7839153167098
8891,906.669030175707
8892,259.704684851698
8893,570.4958685007801
8894,369.1400923243424
8895,534.4683875307697
8896,913.6838160679621
8897,1079.8222114967507
8898,611.2252911835027
8899,826.6571603012422
8900,250.82690469008122
8901,790.7784479050362
8902,810.170477461135
8903,251.26498615436856
8904,806.421572758124
8905,913.6229921132792
8906,479.56629069541566
8907,816.6238027405601
8908,1430.5046096781193
8909,657.138738076466
8910,993.8550244020684
8911,814.2766656815407
8912,444.0839389397153
8913,663.1045652680654
8914,933.624882778341
8915,321.5626804029304
8916,289.13213697641373
8917,310.01132042557555
8918,876.0343852718227
8919,1323.6745875411136
8920,1238.431407451767
8921,959.7768421692687
8922,805.6339739500696
8923,404.23876519966973
8924,782.7493218946088
8925,1280.072385309135
8926,688.6606109674638
8927,354.38451792376856
8928,476.75728514622637
8929,372.33161042904453
8930,716.7692139119051
8931,810.8627139127211
8932,1436.0557403846149
8933,1306.51928959929
8934,398.2349968185408
8935,539.0065435220953
8936,1037.0177097712228
8937,642.8573475891584
8938,419.380950455848
8939,600.6175955271079
8940,941.7975591728533
8941,1331.661034863013
8942,692.1162483235719
8943,531.7511856427888
8944,351.77557063279863
8945,909.4815920205093
8946,637.7648484832162
8947,453.13270191976915
8948,606.8617200609849
8949,1292.4893513763068
8950,1883.847148656898
8951,1597.7776798646833
8952,1468.019936199421
8953,483.3620612954296
8954,584.9267072404722
8955,972.732017931415
8956,1408.9240455826853
8957,718.6324772131462
8958,1171.3086186672801
8959,1567.0517505335647
8960,891.3531474152783
8961,632.4196895166236
8962,883.3302580929998
8963,1028.2083055612688
8964,1946.1649097659301
8965,751.9057654673758
8966,1507.665186546297
8967,437.92416770041973
8968,1481.4427313519818
8969,628.1021269629064
8970,747.3844417371845
8971,409.7106347465313
8972,1188.6052075979578
8973,1127.4956207248633
8974,677.307238997114
8975,302.9461025094187
8976,325.40023157398156
8977,434.3181721147789
8978,1117.6352135478896
8979,718.4310120826882
8980,1399.0774673863714
8981,760.4844157370409
8982,350.33184523319795
8983,394.66842134254637
8984,550.4727410230807
8985,228.96549454754913
8986,979.8690481199653
8987,242.9146615500513
8988,422.6929263093716
8989,640.106518976938
8990,1092.3065391348414
8991,506.17695910217213
8992,502.37524232930826
8993,1331.6761819138899
8994,731.0248439444542
8995,291.10593326608034
8996,799.0805679048334
8997,747.1746450485788
8998,634.4486760425247
8999,1191.2444332677132
9000,496.88661995031106
9001,1037.610303173993
9002,754.8657213440158
9003,1681.2160875992774
9004,408.6325524059274
9005,360.17150274725276
9006,585.9354912530277
9007,1364.4214336752425
9008,390.44117251539313
9009,455.19948356734426
9010,596.570784208052
9011,636.7700598347732
9012,344.0232883931515
9013,1338.879343465358
9014,497.8618905315533
9015,1567.3315012287371
9016,1818.7911774815743
9017,1514.1147564707828
9018,1802.387369870369
9019,415.9741401098902
9020,807.7805080203591
9021,479.17089746364763
9022,615.0847309079809
9023,1122.5607037441835
9024,463.2068549799874
9025,484.83312804679
9026,284.80005495055343
9027,1278.693867636018
9028,1805.023960622754
9029,285.3798454094924
9030,338.3832133005884
9031,1174.9272294788543
9032,792.1416556624924
9033,788.9239755522256
9034,898.6240597047002
9035,863.4453015179267
9036,784.8949221750471
9037,1100.075664210789
9038,252.6498883688121
9039,789.6809815070552
9040,496.87325030851514
9041,1278.2396492960943
9042,327.8822762792763
9043,609.2337660173075
9044,997.7799461576
9045,1412.5556505336767
9046,1026.8049549551754
9047,1733.2149324703073
9048,850.2316034937289
9049,962.5874428210677
9050,650.6203136308138
9051,869.3560383471016
9052,681.6385708012749
9053,500.06888729652695
9054,435.9716241054699
9055,1110.475998827239
9056,1038.004434119802
9057,623.739931906329
9058,337.5900558840026
9059,1142.8848707730183
9060,636.3513903286256
9061,530.376813977689
9062,536.9050685359534
9063,875.9412270646026
9064,488.55523414085917
9065,416.47784300421796
9066,526.488474506273
9067,1461.911069796217
9068,391.9347142240286
9069,619.6147247458425
9070,253.77254734382407
9071,543.7663544331484
9072,496.7986782572002
9073,228.29149743883553
9074,911.201907899118
9075,697.9577559851568
9076,570.9052725273091
9077,468.7852612987288
9078,997.3233907991306
9079,847.33246056648
9080,818.3544030618073
9081,1099.7338756937509
9082,1480.695863304008
9083,830.3806961092743
9084,460.2471161619598
9085,477.638204163097
9086,820.5366568619285
9087,432.680397893773
9088,928.664906732973
9089,451.01390658485815
9090,485.4445893009638
9091,486.72363459253165
9092,385.49447194635445
9093,2326.0023462068957
9094,461.64935366456723
9095,1218.6415940807556
9096,330.3600629892983
9097,1743.2146344207088
9098,274.0056895106527
9099,1163.640118246047
9100,857.479480947587
9101,345.064097553805
9102,768.6794753291946
9103,1012.1518283440412
9104,494.93173615157633
9105,811.5915829048404
9106,746.3292512603501
9107,1115.6823620154357
9108,1978.4838761051465
9109,624.7597511973322
9110,402.5125819425673
9111,703.166771117771
9112,151.49000684248668
9113,633.392614618225
9114,585.5875114746365
9115,726.5781279291316
9116,1165.9016943964618
9117,740.2569690603516
9118,866.204639496125
9119,574.8761335461926
9120,333.15909356493177
9121,301.9358422272173
9122,1573.458367874772
9123,416.17515082384926
9124,661.8151691276561
9125,875.6327162420911
9126,1320.5330849142688
9127,751.8181652868543
9128,603.4989301384888
9129,1417.6345005144497
9130,360.0782832347392
9131,379.4795306654131
9132,314.3336399556326
9133,714.0523783501236
9134,848.6075554940584
9135,504.90146152785144
9136,915.6059682839089
9137,1713.2321689184996
9138,509.3265216678746
9139,196.41846081434042
9140,757.9228991841494
9141,705.4142062889812
9142,1214.4286795761427
9143,1181.637560344884
9144,524.9517865909031
9145,326.7826491736247
9146,1074.2163630952386
9147,768.2887298079457
9148,1204.0249975996226
9149,764.5046617769485
9150,1761.6166015724991
9151,1103.792106652721
9152,1200.3454947079065
9153,2052.234975163725
9154,543.8030267358201
9155,603.0816611501245
9156,728.9965876425346
9157,374.9102518168107
9158,912.351797099143
9159,619.6812038597367
9160,435.29785194337836
9161,758.2228301533349
9162,766.6921380008878
9163,970.4691260226701
9164,1117.0023663730065
9165,516.7495314758769
9166,1565.9679734587303
9167,595.9819436813184
9168,584.4565765068693
9169,1907.316502317127
9170,467.60856100761987
9171,215.41969949993253
9172,839.5114103894473
9173,386.13818583978815
9174,802.2377291891119
9175,335.88090685703196
9176,1191.1689465461009
9177,302.3223772562147
9178,1902.6748037232808
9179,421.61712039212085
9180,1241.9016457958535
9181,646.1379405700507
9182,693.7511910002623
9183,938.7317221389723
9184,1541.228804492077
9185,1740.9428978836354
9186,1192.1380220504038
9187,1008.8926860361861
9188,408.4526616300367
9189,953.9297228626637
9190,1079.3965274504908
9191,308.99326706626704
9192,962.8631310903148
9193,309.1435196251116
9194,1759.2628004884796
9195,375.39106628094146
9196,776.9836366604239
9197,1075.9687819657127
9198,457.56656389770336
9199,448.9612093420426
9200,691.5205800358053
9201,1174.0929054248982
9202,645.0280189161972
9203,1524.0874406320374
9204,642.6388949579832
9205,1726.3643223829831
9206,1382.1257000042442
9207,436.13323624904496
9208,856.1738307909409
9209,1169.1193874116084
9210,873.3970405256508
9211,661.8949578689285
9212,414.0117538054051
9213,418.2290854978357
9214,432.37399997633105
9215,1131.0480621191673
9216,1481.0446530307931
9217,794.4025738905056
9218,1285.77730056403
9219,357.41865637140626
9220,543.6281722044297
9221,721.5076676656678
9222,1545.5276153026116
9223,553.043864250129
9224,485.63809538926
9225,614.9650244665038
9226,903.0672144995528
9227,687.6985729926247
9228,1660.0605651774697
9229,1097.7338620342075
9230,426.19135236169046
9231,971.1035229647806
9232,610.5001860002743
9233,276.7782972215692
9234,394.34918173411546
9235,332.51014072692016
9236,797.9589810017552
9237,492.8619527506804
9238,802.3306627522802
9239,549.0947034305564
9240,733.4368010280054
9241,748.2556037791761
9242,259.87324320614033
9243,1061.466918068043
9244,630.3823625263627
9245,379.8301673322808
9246,753.1331674118362
9247,303.29313062212975
9248,414.06764636915375
9249,578.790548076107
9250,248.27182975323606
9251,268.9548174856189
9252,531.5888240036107
9253,1293.4933170440665
9254,351.222156850975
9255,300.0127589077589
9256,1492.437784484521
9257,963.5221245682419
9258,266.3465366790073
9259,453.8215219918969
9260,2181.777596223221
9261,794.414340898996
9262,665.6148705861133
9263,404.97500960447377
9264,495.4832841553873
9265,1570.8028040815393
9266,740.7612842364896
9267,220.34467389962978
9268,1870.8253981140554
9269,1178.4258146692487
9270,428.2149100711379
9271,1983.3943812033372
9272,915.059667235542
9273,1097.7066417602002
9274,1178.671074760207
9275,354.3116255256181
9276,862.6426424735397
9277,821.9423513653101
9278,627.1423937223768
9279,1038.9448389086406
9280,1365.0318453784778
9281,1634.5847170607165
9282,492.72301258373557
9283,967.8936798793743
9284,1665.0405757137173
9285,400.0217238382533
9286,1165.3002669242524
9287,729.3924601841654
9288,405.9714013257983
9289,496.97121173271177
9290,207.00049783764567
9291,979.2602830651459
9292,637.0629105339104
9293,375.0829166678695
9294,395.0186499921646
9295,968.1993167157921
9296,528.0481042992957
9297,798.7622248454165
9298,650.2584304642726
9299,1408.991458361083
9300,490.1893519120629
9301,1497.4270769677948
9302,555.6881772312654
9303,837.1104008244506
9304,842.7489836353611
9305,1052.8574959129708
9306,572.5618454470367
9307,640.7648502031166
9308,658.1595614940617
9309,1949.0046328671328
9310,723.49928147098
9311,425.00242994668736
9312,401.8432233864346
9313,1404.2272361502883
9314,657.0256345620753
9315,329.3563057669456
9316,399.73432113268564
9317,1952.2256391061208
9318,1943.3850818722044
9319,350.70044738375657
9320,340.0805187312687
9321,664.4668445712783
9322,379.16473075793306
9323,379.874875827604
9324,854.5041628681779
9325,1722.0675861946024
9326,731.3403577036138
9327,761.0225060754086
9328,550.2291297175047
9329,1669.7366984157147
9330,614.1094303751802
9331,438.25808482749613
9332,693.1798888293077
9333,971.5024747715728
9334,621.4455243743186
9335,589.2346486663923
9336,570.2474376324138
9337,472.4989702993085
9338,624.3459630002352
9339,962.469227447389
9340,901.2555711510711
9341,1202.3650731686614
9342,911.2648970408674
9343,2059.3060532384293
9344,337.5018485313705
9345,630.6769189691026
9346,701.025352165808
9347,1033.6307206682206
9348,576.5416735902986
9349,483.95057984417554
9350,551.3071689813453
9351,316.36861446886445
9352,566.4253506368502
9353,663.864127426495
9354,1213.226167069858
9355,1203.4839801832156
9356,874.2262913787278
9357,864.1377445909352
9358,863.3727558235967
9359,506.55728915039185
9360,352.33437210201214
9361,860.2521764281472
9362,395.60456316396017
9363,335.32116656202425
9364,462.7138390726922
9365,1415.7587284295573
9366,782.0662021049985
9367,1106.4302240431139
9368,1155.0565579167567
9369,338.8581123712889
9370,301.02945252910996
9371,677.3939207052837
9372,1185.8599013845633
9373,323.79180156466344
9374,767.1801668225565
9375,454.0456765714934
9376,916.4250576553216
9377,1324.592627260811
9378,573.2257909167718
9379,745.7712156454659
9380,632.4677869059046
9381,874.3788992812747
9382,709.1755537956193
9383,669.9415084766454
9384,443.9184203435455
9385,705.5456983462446
9386,417.99815621714896
9387,299.37838058428497
9388,1095.129140458999
9389,610.9124367225911
9390,776.62777656584
9391,546.1934020783139
9392,355.3714646456914
9393,1248.456654595619
9394,1025.8911088380576
9395,435.1049301371145
9396,820.7086407685451
9397,528.9051780972294
9398,963.1896037083835
9399,795.1230146487499
9400,466.34608540723974
9401,997.2293087665256
9402,483.1502344526387
9403,526.9880373074639
9404,453.4378933351649
9405,1878.3962240102942
9406,1434.8577326284828
9407,635.5572971366868
9408,532.3513061324036
9409,324.1633407221863
9410,344.5147065989567
9411,770.041540959041
9412,1190.2009194096236
9413,839.0450758021219
9414,416.0790021837038
9415,751.5488121959738
9416,1587.698702760475
9417,435.4072326298146
9418,965.3041836648472
9419,787.9604773933496
9420,576.0586706030898
9421,548.2004034511242
9422,553.2286032252064
9423,348.931904269578
9424,996.5567440972769
9425,711.318302960928
9426,780.0301180998223
9427,1363.5002422993673
9428,438.87825345242993
9429,479.4366454294759
9430,796.4440779299389
9431,1068.5006081647107
9432,1313.0712823385763
9433,422.80713569763566
9434,975.0682612253156
9435,701.3980477830996
9436,1029.8219791393253
9437,867.7951605290132
9438,679.4791621957764
9439,401.3440678777277
9440,715.8303260080132
9441,1928.7864024031524
9442,462.2285739758607
9443,1383.1699198220076
9444,421.1194646486554
9445,935.2289643400975
9446,806.1905380558984
9447,2031.620393634959
9448,875.0899904231906
9449,237.19081628988752
9450,1215.1694568070818
9451,470.8918149456751
9452,578.1261283525555
9453,563.0085927520192
9454,675.1594727651257
9455,912.0675741305475
9456,505.06999439320555
9457,633.466052066999
9458,1421.3840230045575
9459,160.8106785425617
9460,672.5803985083974
9461,1293.0214431189725
9462,386.0636693525772
9463,546.2836050363467
9464,668.1219152187685
9465,873.3456211921459
9466,617.8562951264422
9467,1331.9169391203052
9468,1218.8755645115118
9469,1656.8239262126765
9470,1345.7812031163285
9471,704.4247868049991
9472,1242.6038208672562
9473,507.4328156242193
9474,442.29341588966577
9475,1367.2639544227702
9476,1163.3162029926557
9477,518.0481059308336
9478,425.87781742182847
9479,1120.627582049486
9480,526.6676852640826
9481,1281.43785782763
9482,593.4075447052948
9483,1126.4479580762377
9484,1434.775449981305
9485,695.9996707589796
9486,529.4515800325406
9487,273.6396250993159
9488,1036.5829996384336
9489,471.8055479403636
9490,475.5045738813129
9491,147.18949468647105
9492,1424.3559000690148
9493,366.3260240309228
9494,735.250498397844
9495,715.9220473160309
9496,249.7034387467109
9497,830.6156061389589
9498,253.84877714932125
9499,1338.3626348839068
9500,276.00995764529586
9501,527.9190548530846
9502,400.0221713090832
9503,689.965651397665
9504,1204.032658713835
9505,665.7872344461096
9506,490.5881438977686
9507,1724.841302840134
9508,260.63865873698876
9509,360.2991968192628
9510,435.63106937133205
9511,547.801618347296
9512,664.5465311975605
9513,509.7392309286429
9514,388.7626058941058
9515,1113.5277506695231
9516,1330.8609379656293
9517,937.4279454532398
9518,347.52603445574044
9519,538.6099922087718
9520,509.28423725212684
9521,447.4060881609361
9522,897.1583088288128
9523,850.0908797483477
9524,815.6013713908641
9525,223.787368965271
9526,362.5305426885207
9527,296.9243549971269
9528,945.1866377772556
9529,1037.2543366772115
9530,363.4885449028095
9531,238.937075256271
9532,471.0398700580465
9533,452.8093213534832
9534,722.2337227417258
9535,347.82000125326164
9536,270.2724597134891
9537,821.2238579035344
9538,561.2199012890705
9539,915.9492415917413
9540,1631.8297815149679
9541,845.0986702105081
9542,666.6938273809523
9543,653.2090883479693
9544,1767.5629874390318
9545,574.6339389768729
9546,466.5215672274491
9547,390.58515498635336
9548,767.1532531309848
9549,656.3607360833613
9550,515.5106025828746
9551,721.8491600356126
9552,266.7972091675095
9553,488.3467875025302
9554,589.8285722798446
9555,825.1695354348092
9556,210.61626716047115
9557,615.0034466440422
9558,833.8265928515925
9559,633.5424896851516
9560,799.4508777611278
9561,653.2786666829902
9562,987.7215829055706
9563,1730.5087032580946
9564,1388.7496020646015
9565,499.8880955763362
9566,533.4150334438692
9567,888.1598223706118
9568,968.8571659688781
9569,694.082367348338
9570,453.24038011988023
9571,759.2283902717936
9572,667.1760106676946
9573,1074.1210538489288
9574,391.41432068335854
9575,346.10314812148647
9576,948.628521472422
9577,612.4020437535459
9578,760.2751626217348
9579,476.1484913697414
9580,1250.8242689255183
9581,1290.3092171441817
9582,567.279582275181
9583,692.7661121710677
9584,1531.7502263548292
9585,216.19147803422075
9586,454.51303672226464
9587,983.5715233557289
9588,673.8228541099425
9589,444.8292532222679
9590,326.4818585515792
9591,651.4850803755069
9592,541.3477418190815
9593,578.5944686881744
9594,1123.4249002974148
9595,558.0205685099215
9596,250.34031220825952
9597,1104.5891764656908
9598,975.8146223637473
9599,1666.3412859669572
9600,394.2189969526518
9601,161.35923727450742
9602,1289.6842936372623
9603,469.6028454405073
9604,611.167197034991
9605,732.735911643912
9606,311.72243221157936
9607,546.6948750799853
9608,918.2496675685427
9609,534.9475553613054
9610,675.4924422383169
9611,634.5487107198356
9612,653.0194200827983
9613,780.5992602327584
9614,796.8990746851185
9615,350.1680919125594
9616,774.3665468267114
9617,961.973244861691
9618,591.8852412171161
9619,357.0731079378139
9620,856.8466283203811
9621,1118.5147655538908
9622,1024.113170607171
9623,779.391134133668
9624,523.8731906426906
9625,585.1500963050108
9626,1260.1168270757018
9627,584.3823780644879
9628,1617.7567966277793
9629,1177.0222191707933
9630,1125.5740269974265
9631,734.9996977752636
9632,507.1339235029676
9633,758.0849406312644
9634,379.2031416843389
9635,623.7682494286757
9636,455.27002033456745
9637,659.144967866284
9638,1574.7764522234304
9639,278.7837030028796
9640,1002.4668316024789
9641,1359.4314470211589
9642,684.3818960712489
9643,1278.5961126806205
9644,1112.9612923571526
9645,1371.0075930254382
9646,1162.4668390278027
9647,872.1128549452784
9648,343.73190249954723
9649,859.3738690043612
9650,1610.0213209478438
9651,279.6862582997069
9652,1157.483434340986
9653,447.56055223208153
9654,1205.034257494956
9655,1231.4093902078314
9656,513.8239390544095
9657,1016.5953678353815
9658,1546.0477503799523
9659,610.6843206197398
9660,1452.7839431752457
9661,327.56852403886955
9662,397.75536936674456
9663,794.7923228944259
9664,979.6015709364168
9665,766.8924705017205
9666,990.9929348976187
9667,838.3236131017674
9668,1012.5899863592288
9669,909.1500764639408
9670,1180.208704796837
9671,1323.232609820735
9672,1200.2486186093322
9673,452.2821541016175
9674,745.3765130931158
9675,684.002107081515
9676,562.8248698744067
9677,970.7904268398872
9678,574.9294688625788
9679,606.221249681691
9680,252.41385082890966
9681,553.2617560715428
9682,587.350621617117
9683,429.70611095848585
9684,1452.8950240527445
9685,484.5805105284292
9686,1385.123482290585
9687,281.11944454062433
9688,1134.4419481686186
9689,375.8936941693926
9690,306.07378461163023
9691,1171.7997083254293
9692,1105.904439950014
9693,700.9012433438164
9694,288.37739736235545
9695,908.485167346586
9696,684.7255889202821
9697,696.7363075894693
9698,779.5953690818986
9699,667.0251767195224
9700,1307.9597131789778
9701,721.5977581707507
9702,1030.4750976401053
9703,437.7706395859044
9704,531.402702075702
9705,1211.293104299296
9706,745.9509406689373
9707,735.3038083604993
9708,363.32374353626255
9709,2007.7377153136724
9710,1065.990345038991
9711,426.8624870945188
9712,1096.8051182298093
9713,1192.2885300638904
9714,847.6257924199983
9715,275.33352113564115
9716,778.0790852529822
9717,820.7186269220973
9718,294.24674884729995
9719,1324.2050403624155
9720,661.5289944358615
9721,794.5051303569583
9722,376.4565709283405
9723,634.1311312739547
9724,762.7734723291843
9725,450.855864309667
9726,855.8500665453829
9727,2285.9587430649417
9728,343.3055855431118
9729,1017.0020733531173
9730,490.95943849206327
9731,524.2801561747074
9732,612.007011395768
9733,644.9215557114454
9734,1234.6481274300174
9735,587.1870614233809
9736,456.3516661949161
9737,185.28098056037533
9738,1359.4666428571436
9739,445.1091327112429
9740,633.8704458572903
9741,1257.5225525593685
9742,606.8206333707141
9743,1015.9078257053403
9744,141.61535453452632
9745,357.3925012478062
9746,733.0174044566545
9747,826.2941520432613
9748,408.49867571562424
9749,766.8706579205111
9750,817.3850675558101
9751,374.37955082091105
