id,delivery_time
8742,658.27344
8743,1587.7578
8744,658.8281
8745,852.77344
8746,1226.6094
8747,731.83594
8748,1000.40625
8749,770.64844
8750,687.9219
8751,676.5625
8752,763.9922
8753,707.78906
8754,639.1719
8755,1936.2891
8756,1254.6172
8757,629.8672
8758,705.5156
8759,614.71094
8760,631.84375
8761,911.97656
8762,703.4453
8763,651.46875
8764,644.71094
8765,564.22656
8766,682.53125
8767,922.53906
8768,591.5547
8769,581.02344
8770,737.2422
8771,664.7969
8772,571.1875
8773,679.1328
8774,680.1719
8775,1482.8984
8776,647.0703
8777,699.46875
8778,1223.8672
8779,577.0703
8780,705.0
8781,614.8281
8782,610.5781
8783,728.6094
8784,713.3672
8785,645.71875
8786,937.66406
8787,694.8125
8788,896.3594
8789,723.97656
8790,837.09375
8791,616.5469
8792,602.27344
8793,586.52344
8794,831.71875
8795,560.33594
8796,707.0781
8797,582.7578
8798,552.46875
8799,654.5781
8800,835.2656
8801,640.8281
8802,859.27344
8803,658.1172
8804,695.28906
8805,879.9531
8806,1089.3047
8807,652.7578
8808,618.66406
8809,1330.3516
8810,571.35156
8811,913.1094
8812,527.4531
8813,706.1406
8814,598.0547
8815,637.09375
8816,741.27344
8817,593.52344
8818,774.3125
8819,603.0547
8820,1286.875
8821,637.9453
8822,664.5625
8823,686.46094
8824,810.3672
8825,610.3125
8826,2174.3672
8827,1030.6094
8828,1136.0391
8829,656.53125
8830,672.09375
8831,871.28906
8832,597.78906
8833,724.8828
8834,651.15625
8835,820.9219
8836,1185.2969
8837,740.21875
8838,2262.8984
8839,666.65625
8840,630.5
8841,767.4219
8842,593.2656
8843,2112.4922
8844,877.47656
8845,1450.5859
8846,781.8828
8847,738.66406
8848,738.71094
8849,691.3047
8850,741.1406
8851,2095.4375
8852,727.85156
8853,534.27344
8854,586.96094
8855,732.9922
8856,663.96094
8857,592.25
8858,679.71875
8859,673.0625
8860,667.9219
8861,901.40625
8862,734.3125
8863,681.3672
8864,698.8828
8865,639.6953
8866,827.66406
8867,658.0078
8868,1147.9688
8869,1031.3672
8870,709.53125
8871,575.9531
8872,726.33594
8873,732.0156
8874,842.9922
8875,898.3672
8876,664.90625
8877,580.28906
8878,572.1328
8879,1010.78125
8880,642.2344
8881,577.1172
8882,663.66406
8883,712.4219
8884,1303.8125
8885,690.10156
8886,545.3672
8887,615.0156
8888,769.1094
8889,1189.1016
8890,720.125
8891,811.84375
8892,593.85156
8893,574.97656
8894,656.2422
8895,660.58594
8896,777.4297
8897,904.7422
8898,703.4375
8899,700.8047
8900,586.6172
8901,716.28125
8902,685.52344
8903,594.90625
8904,740.58594
8905,718.03125
8906,613.8906
8907,701.0
8908,1072.375
8909,704.3672
8910,784.34375
8911,682.1719
8912,611.21875
8913,663.28125
8914,700.7344
8915,613.4844
8916,574.60156
8917,595.2578
8918,738.41406
8919,862.08594
8920,913.0078
8921,778.4453
8922,862.97656
8923,597.89844
8924,749.8281
8925,1054.0625
8926,738.1094
8927,590.78125
8928,594.71094
8929,575.16406
8930,776.8203
8931,730.8672
8932,1061.9922
8933,927.6719
8934,622.4453
8935,659.9844
8936,813.6875
8937,715.3828
8938,640.4922
8939,626.4531
8940,749.71875
8941,743.7031
8942,701.9531
8943,626.6875
8944,639.71875
8945,781.2031
8946,670.96875
8947,671.71094
8948,615.7656
8949,887.65625
8950,1811.8438
8951,1255.1719
8952,933.1953
8953,686.0781
8954,643.89844
8955,787.64844
8956,1147.25
8957,658.2031
8958,927.96094
8959,1337.2812
8960,828.85156
8961,685.6719
8962,753.2422
8963,725.96094
8964,1231.7891
8965,660.4219
8966,1160.3984
8967,611.6797
8968,1061.7422
8969,646.6172
8970,693.8203
8971,620.53125
8972,788.89844
8973,829.83594
8974,646.3672
8975,619.34375
8976,563.8281
8977,611.6094
8978,768.02344
8979,700.25
8980,1154.9141
8981,726.5625
8982,597.0781
8983,567.91406
8984,610.0625
8985,588.3203
8986,833.9922
8987,596.8672
8988,631.14844
8989,658.5
8990,681.35156
8991,586.6719
8992,690.3672
8993,991.7969
8994,755.8594
8995,537.28125
8996,664.0469
8997,695.28906
8998,694.89844
8999,808.5547
9000,629.625
9001,896.39844
9002,704.1953
9003,1148.3984
9004,599.71094
9005,632.9219
9006,623.0078
9007,970.65625
9008,660.8672
9009,587.21875
9010,685.40625
9011,631.71094
9012,600.28906
9013,1011.03906
9014,676.9297
9015,1315.2031
9016,1320.9141
9017,1701.7734
9018,1283.7109
9019,551.375
9020,751.1172
9021,626.1406
9022,628.35156
9023,789.52344
9024,687.53906
9025,671.6328
9026,588.02344
9027,880.5781
9028,1697.6719
9029,570.5469
9030,700.125
9031,1057.4844
9032,637.1797
9033,708.52344
9034,775.1719
9035,775.09375
9036,791.0703
9037,909.3047
9038,559.08594
9039,743.33594
9040,657.1953
9041,1031.9766
9042,561.58594
9043,728.0
9044,769.9453
9045,1342.4531
9046,744.0156
9047,1176.8672
9048,744.0
9049,700.65625
9050,655.85156
9051,739.6797
9052,715.1172
9053,643.8125
9054,623.3047
9055,845.5156
9056,906.6172
9057,691.5625
9058,618.8203
9059,828.3047
9060,650.09375
9061,613.65625
9062,587.1094
9063,762.6094
9064,620.1719
9065,600.1172
9066,679.39844
9067,878.3047
9068,602.7344
9069,643.9531
9070,572.5703
9071,707.08594
9072,692.0703
9073,568.5625
9074,778.8281
9075,636.5156
9076,624.9453
9077,654.125
9078,756.4453
9079,750.4453
9080,748.46875
9081,771.4219
9082,1366.0312
9083,781.35156
9084,614.4844
9085,658.8906
9086,683.7656
9087,636.89844
9088,792.7969
9089,591.4219
9090,717.9219
9091,681.2422
9092,593.4844
9093,2193.1172
9094,672.97656
9095,845.2969
9096,645.97656
9097,1499.8203
9098,597.6328
9099,901.53125
9100,760.6953
9101,612.7656
9102,685.8672
9103,707.0469
9104,532.34375
9105,746.25
9106,642.77344
9107,775.4531
9108,1505.8594
9109,680.9297
9110,624.8672
9111,705.28906
9112,540.53125
9113,620.1172
9114,650.2656
9115,775.5625
9116,921.59375
9117,667.1328
9118,676.1172
9119,643.0703
9120,584.6953
9121,600.96875
9122,1486.4141
9123,720.7422
9124,689.25
9125,721.89844
9126,934.4297
9127,678.9844
9128,650.60156
9129,822.9922
9130,676.7031
9131,635.1953
9132,586.7031
9133,708.4219
9134,735.3047
9135,674.5469
9136,767.2031
9137,1688.2656
9138,638.35156
9139,539.58594
9140,673.9844
9141,651.9453
9142,881.47656
9143,1043.6094
9144,688.90625
9145,586.9453
9146,793.0469
9147,814.6953
9148,878.89844
9149,647.8828
9150,1171.2734
9151,907.9922
9152,1099.0469
9153,1923.8125
9154,653.7578
9155,622.39844
9156,731.8906
9157,578.4531
9158,688.3281
9159,715.0156
9160,613.41406
9161,649.83594
9162,701.8828
9163,741.3906
9164,884.7656
9165,622.6406
9166,1181.8828
9167,722.91406
9168,692.4297
9169,1916.25
9170,631.14844
9171,571.0547
9172,668.03906
9173,667.53906
9174,700.40625
9175,561.15625
9176,968.7578
9177,564.64844
9178,1250.9766
9179,628.46875
9180,844.60156
9181,668.3594
9182,727.6719
9183,759.4219
9184,1140.9141
9185,1674.5547
9186,919.4922
9187,791.8672
9188,595.77344
9189,704.1953
9190,818.27344
9191,605.7578
9192,665.6719
9193,571.78906
9194,1490.1953
9195,614.7031
9196,742.1328
9197,924.9297
9198,601.9922
9199,608.89844
9200,660.8047
9201,922.10156
9202,691.02344
9203,1132.5625
9204,646.3594
9205,1603.6719
9206,1280.4688
9207,591.875
9208,661.4375
9209,840.91406
9210,727.9375
9211,607.2656
9212,639.5547
9213,629.6328
9214,612.1094
9215,903.1875
9216,884.0
9217,746.1719
9218,886.46875
9219,594.7344
9220,647.39844
9221,664.2031
9222,1126.7422
9223,686.53125
9224,685.6328
9225,642.6953
9226,756.83594
9227,659.0
9228,1287.4922
9229,756.4453
9230,626.3203
9231,729.5469
9232,701.91406
9233,603.0078
9234,598.7578
9235,583.84375
9236,746.9453
9237,631.7031
9238,705.0
9239,643.64844
9240,714.5078
9241,689.125
9242,576.27344
9243,764.6094
9244,688.9375
9245,605.5078
9246,814.21094
9247,611.16406
9248,618.5547
9249,623.1406
9250,544.0078
9251,570.0625
9252,636.58594
9253,830.6953
9254,586.58594
9255,553.0078
9256,1070.625
9257,762.5156
9258,564.25
9259,653.1094
9260,2066.8203
9261,763.03906
9262,678.78906
9263,610.3828
9264,632.58594
9265,1345.6406
9266,694.66406
9267,576.3906
9268,1233.9219
9269,892.96094
9270,549.0547
9271,1239.6328
9272,710.8906
9273,917.6875
9274,883.4531
9275,579.4844
9276,730.7031
9277,741.08594
9278,707.875
9279,1006.3906
9280,1076.8203
9281,1197.8359
9282,626.1094
9283,747.0469
9284,1119.7656
9285,624.90625
9286,823.7031
9287,701.83594
9288,601.0703
9289,635.1094
9290,535.83594
9291,716.125
9292,637.3203
9293,645.89844
9294,624.85156
9295,759.6875
9296,677.3281
9297,769.5469
9298,643.3203
9299,985.14844
9300,637.7656
9301,1182.2656
9302,634.2656
9303,802.1172
9304,708.0078
9305,774.97656
9306,598.9531
9307,701.6328
9308,678.78125
9309,2174.3984
9310,764.3828
9311,604.64844
9312,544.3047
9313,1201.1172
9314,670.4922
9315,610.53125
9316,641.6953
9317,1724.0156
9318,1972.4609
9319,581.8203
9320,566.4219
9321,736.4375
9322,598.0078
9323,660.2969
9324,718.97656
9325,1257.1719
9326,782.7344
9327,704.47656
9328,626.6797
9329,1125.1875
9330,636.6328
9331,676.14844
9332,657.03125
9333,735.90625
9334,648.7578
9335,695.0703
9336,672.4922
9337,677.78125
9338,646.34375
9339,860.0547
9340,797.15625
9341,766.91406
9342,709.91406
9343,2119.914
9344,560.4922
9345,722.71094
9346,671.85156
9347,741.1797
9348,706.1328
9349,645.1953
9350,659.8672
9351,532.0547
9352,701.7969
9353,667.2031
9354,898.7422
9355,1063.5547
9356,702.1953
9357,709.7656
9358,707.97656
9359,644.53906
9360,589.22656
9361,760.7344
9362,612.9453
9363,641.97656
9364,628.8906
9365,1233.6406
9366,681.14844
9367,942.6172
9368,814.3047
9369,597.3281
9370,595.03906
9371,683.0078
9372,894.625
9373,564.16406
9374,703.6172
9375,630.9453
9376,707.97656
9377,1036.6875
9378,639.2031
9379,684.7344
9380,753.1406
9381,885.78125
9382,657.85156
9383,642.5156
9384,617.75
9385,656.40625
9386,648.8047
9387,616.1328
9388,757.58594
9389,676.7344
9390,747.72656
9391,680.0
9392,603.1094
9393,871.97656
9394,747.03906
9395,634.35156
9396,733.4297
9397,671.2656
9398,809.2656
9399,695.5469
9400,620.34375
9401,888.0703
9402,658.03125
9403,638.5547
9404,704.4922
9405,1837.4688
9406,1021.5469
9407,638.1719
9408,658.0469
9409,620.0625
9410,604.78906
9411,744.5469
9412,957.5703
9413,719.6953
9414,644.5547
9415,678.7422
9416,1146.9844
9417,621.41406
9418,635.59375
9419,723.16406
9420,657.6406
9421,677.1406
9422,642.40625
9423,596.27344
9424,702.78906
9425,710.9844
9426,679.2969
9427,1190.4453
9428,621.89844
9429,633.5781
9430,661.90625
9431,956.4375
9432,925.3594
9433,623.7656
9434,787.8672
9435,710.1875
9436,733.5469
9437,769.4375
9438,665.0703
9439,530.2578
9440,765.84375
9441,1485.0312
9442,617.21875
9443,1020.65625
9444,623.91406
9445,832.6172
9446,731.7578
9447,1814.875
9448,703.4453
9449,558.875
9450,884.6719
9451,594.7969
9452,675.1953
9453,709.78125
9454,638.7031
9455,797.27344
9456,638.03906
9457,680.58594
9458,1329.0625
9459,527.5703
9460,676.9453
9461,975.71875
9462,597.8594
9463,639.27344
9464,725.1875
9465,768.16406
9466,652.09375
9467,827.0469
9468,981.03125
9469,1356.0859
9470,1083.4766
9471,662.625
9472,769.85156
9473,648.75
9474,602.7969
9475,994.4297
9476,843.66406
9477,634.0547
9478,615.28906
9479,876.3828
9480,637.60156
9481,816.53906
9482,655.2969
9483,899.6719
9484,1017.9219
9485,656.7344
9486,622.9453
9487,593.5156
9488,874.9531
9489,709.3672
9490,633.65625
9491,524.53906
9492,1106.4297
9493,599.7031
9494,721.6719
9495,631.59375
9496,600.1328
9497,667.14844
9498,585.0469
9499,969.6172
9500,570.7344
9501,639.59375
9502,680.15625
9503,743.4922
9504,890.7344
9505,717.1953
9506,632.90625
9507,1268.0234
9508,569.9531
9509,628.0156
9510,599.5
9511,658.2969
9512,672.625
9513,712.46094
9514,637.71094
9515,863.0547
9516,825.0625
9517,758.8906
9518,631.2344
9519,661.6172
9520,644.4453
9521,605.40625
9522,783.46094
9523,811.91406
9524,763.6328
9525,544.77344
9526,587.90625
9527,589.15625
9528,922.3047
9529,736.8828
9530,659.2656
9531,535.39844
9532,610.9844
9533,709.09375
9534,668.3281
9535,534.33594
9536,559.16406
9537,713.52344
9538,684.03906
9539,844.9922
9540,1157.7344
9541,691.9453
9542,688.40625
9543,706.5547
9544,1253.4141
9545,662.9375
9546,597.28125
9547,607.27344
9548,703.47656
9549,700.0703
9550,656.5469
9551,758.25
9552,608.15625
9553,611.03125
9554,665.9219
9555,682.08594
9556,582.0703
9557,624.15625
9558,752.7656
9559,674.7344
9560,678.58594
9561,688.0781
9562,728.0625
9563,1220.5469
9564,1074.4844
9565,635.0156
9566,635.7656
9567,711.58594
9568,725.6953
9569,710.5547
9570,663.77344
9571,691.0625
9572,729.2422
9573,712.5703
9574,591.2344
9575,583.0703
9576,722.34375
9577,618.3203
9578,700.1797
9579,680.90625
9580,980.6953
9581,845.25
9582,729.7656
9583,699.0078
9584,1666.8203
9585,549.3203
9586,683.6094
9587,747.4922
9588,691.3828
9589,631.875
9590,622.65625
9591,687.6406
9592,649.78125
9593,666.96875
9594,972.6953
9595,684.8281
9596,648.46875
9597,811.0703
9598,797.35156
9599,1685.9219
9600,686.2031
9601,551.3672
9602,857.08594
9603,670.65625
9604,719.58594
9605,660.4375
9606,600.08594
9607,666.34375
9608,817.52344
9609,664.53906
9610,680.4922
9611,787.39844
9612,730.33594
9613,683.1094
9614,752.7422
9615,584.1406
9616,694.3828
9617,894.3281
9618,665.2969
9619,636.2344
9620,733.1953
9621,1068.9844
9622,834.0156
9623,725.1406
9624,641.96094
9625,630.1094
9626,870.8594
9627,738.14844
9628,1540.9766
9629,957.6875
9630,858.53906
9631,740.1953
9632,654.9531
9633,652.3203
9634,704.47656
9635,633.7422
9636,667.65625
9637,668.27344
9638,1342.6172
9639,604.4453
9640,916.59375
9641,871.59375
9642,681.1875
9643,985.6719
9644,820.52344
9645,995.7344
9646,795.46094
9647,799.46875
9648,618.15625
9649,694.21875
9650,1144.9688
9651,600.6953
9652,916.8594
9653,656.78125
9654,950.5625
9655,1059.5938
9656,619.7422
9657,737.7031
9658,1092.5859
9659,624.4453
9660,967.34375
9661,623.83594
9662,643.4531
9663,753.1406
9664,742.3203
9665,785.4453
9666,927.0
9667,753.2578
9668,808.9922
9669,687.4219
9670,854.41406
9671,1076.1016
9672,926.0469
9673,663.72656
9674,709.5547
9675,675.40625
9676,611.02344
9677,760.7578
9678,642.8828
9679,625.5
9680,556.1797
9681,650.59375
9682,637.96094
9683,646.125
9684,1041.3125
9685,634.7344
9686,1033.7578
9687,574.7031
9688,945.9219
9689,607.1094
9690,598.25
9691,890.8828
9692,869.7969
9693,663.52344
9694,598.8594
9695,720.72656
9696,675.0156
9697,698.35156
9698,645.4922
9699,653.2578
9700,812.7422
9701,753.78906
9702,711.3125
9703,571.8906
9704,625.7344
9705,911.875
9706,621.0469
9707,724.2969
9708,621.8047
9709,1272.2109
9710,916.7422
9711,635.28125
9712,946.0547
9713,831.3281
9714,774.5078
9715,583.1406
9716,722.15625
9717,754.1875
9718,626.9922
9719,1029.5625
9720,724.6797
9721,838.8047
9722,550.21094
9723,623.1719
9724,691.1797
9725,590.90625
9726,745.3281
9727,2171.0547
9728,596.22656
9729,775.2422
9730,680.9219
9731,604.8906
9732,658.46875
9733,668.8281
9734,870.84375
9735,689.65625
9736,697.9531
9737,560.8047
9738,1020.6406
9739,643.6797
9740,644.4453
9741,893.9375
9742,654.7578
9743,739.1797
9744,558.9219
9745,594.14844
9746,670.8125
9747,797.9375
9748,606.9375
9749,667.0156
9750,734.96094
9751,562.21875
9752,636.10156
9753,548.6719
9754,649.8594
9755,723.65625
9756,1058.1328
9757,699.97656
9758,693.14844
9759,1054.375
9760,859.9922
9761,700.09375
9762,631.3203
9763,672.9453
9764,782.3125
9765,628.0703
9766,661.7578
9767,667.9844
9768,654.2031
9769,666.0781
9770,600.2422
9771,1017.22656
9772,609.84375
9773,619.84375
9774,783.9531
9775,595.875
9776,576.27344
9777,627.3125
9778,712.72656
9779,1458.6016
9780,636.6953
9781,958.7578
9782,603.8672
9783,867.22656
9784,635.4922
9785,595.1406
9786,680.28906
9787,663.0625
9788,674.34375
9789,667.9844
9790,728.7031
9791,921.85156
9792,637.96875
9793,761.41406
9794,725.16406
9795,643.0156
9796,773.40625
9797,864.0469
9798,565.8828
9799,734.5547
9800,663.6953
9801,888.40625
9802,618.0781
9803,608.16406
9804,1612.25
9805,750.40625
9806,705.5703
9807,632.77344
9808,607.96094
9809,618.0781
9810,706.89844
9811,718.41406
9812,561.60156
9813,755.2578
9814,1913.5781
9815,806.3594
9816,762.85156
9817,730.2422
9818,738.625
9819,682.77344
9820,649.84375
9821,713.375
9822,540.1797
9823,834.7422
9824,701.4844
9825,666.65625
9826,1846.6719
9827,738.2969
9828,721.3203
9829,633.1875
9830,784.59375
9831,613.4375
9832,752.47656
9833,663.60156
9834,586.22656
9835,690.6875
9836,647.2969
9837,617.85156
9838,571.7344
9839,799.15625
9840,576.3672
9841,1767.2656
9842,958.5781
9843,871.9297
9844,727.2656
9845,651.53125
9846,759.375
9847,594.5781
9848,701.91406
9849,692.27344
9850,763.8594
9851,670.52344
9852,965.5547
9853,644.72656
9854,665.15625
9855,741.41406
9856,681.8906
9857,587.6719
9858,654.7344
9859,646.90625
9860,681.5
9861,591.89844
9862,1020.0625
9863,693.7656
9864,625.78906
9865,1469.6797
9866,608.2969
9867,660.78125
9868,1165.2812
9869,2341.4219
9870,590.0781
9871,590.64844
9872,831.8047
9873,984.1406
9874,1005.9922
9875,855.8203
9876,733.8125
9877,1074.6641
9878,626.1875
9879,566.8828
9880,1180.1484
9881,606.02344
9882,783.8125
9883,720.9297
9884,636.3828
9885,729.77344
9886,650.14844
9887,665.46875
9888,682.1094
9889,616.78125
9890,582.1406
9891,696.3828
9892,730.8906
9893,712.7656
9894,1625.0078
9895,676.03906
9896,1655.2812
9897,711.4219
9898,834.4844
9899,1620.1172
9900,624.2656
9901,601.5156
9902,1078.4375
9903,958.6797
9904,951.71875
9905,643.1953
9906,595.78906
9907,671.84375
9908,669.8203
9909,1257.9062
9910,667.7656
9911,627.2344
9912,603.9453
9913,646.78125
9914,573.85156
9915,552.5
9916,643.7656
9917,861.1875
9918,710.4375
9919,717.33594
9920,619.3906
9921,599.3203
9922,974.0703
9923,720.22656
9924,608.46875
9925,643.6094
9926,769.7969
9927,622.53125
9928,988.0625
9929,686.3281
9930,693.7578
9931,582.2969
9932,962.8828
9933,761.4453
9934,555.22656
9935,596.0156
9936,739.9297
9937,694.9531
9938,645.9453
9939,748.3203
9940,651.9453
9941,673.25
9942,623.77344
9943,711.58594
9944,732.7031
9945,661.6406
9946,877.2969
9947,615.8047
9948,632.6328
9949,623.39844
9950,625.3906
9951,891.9219
9952,628.34375
9953,672.21875
9954,785.02344
9955,604.40625
9956,1528.8594
9957,653.39844
9958,655.0781
9959,749.25
9960,699.28906
9961,686.1797
9962,532.33594
9963,716.96875
9964,795.14844
9965,726.9297
9966,636.375
9967,623.8906
9968,620.6406
9969,1215.9062
9970,726.3672
9971,1053.5391
9972,603.75
9973,696.16406
9974,728.3281
9975,2013.0312
9976,783.89844
9977,774.14844
9978,670.1953
9979,611.1172
9980,842.96094
9981,1135.5469
9982,533.8203
9983,579.3125
9984,625.22656
9985,591.4453
9986,658.2422
9987,619.6797
9988,654.02344
9989,675.1172
9990,1036.9609
9991,618.9922
9992,678.9297
9993,538.78906
9994,693.2344
9995,700.6094
9996,598.1172
9997,790.7656
9998,1108.4609
9999,632.5078
10000,702.4453
10001,971.125
10002,627.71875
10003,889.53125
10004,575.9375
10005,822.5078
10006,646.3125
10007,659.89844
10008,2173.0547
10009,600.7344
10010,640.7969
10011,663.3047
10012,722.1406
10013,676.375
10014,655.8047
10015,735.875
10016,844.59375
10017,701.1406
10018,608.6797
10019,627.8906
10020,630.7656
10021,551.0156
10022,751.9375
10023,663.125
10024,584.58594
10025,539.10156
10026,633.4297
10027,875.91406
10028,876.4922
10029,700.2031
10030,692.53906
10031,665.5469
10032,888.35156
10033,919.7969
10034,591.89844
10035,598.125
10036,585.33594
10037,785.9375
10038,1062.8125
10039,590.5469
10040,749.7344
10041,2018.2812
10042,697.1953
10043,1060.7031
10044,667.2969
10045,582.8672
10046,591.35156
10047,891.4453
10048,783.4297
10049,1253.3281
10050,919.02344
10051,955.53125
10052,711.16406
10053,611.5625
10054,672.10156
10055,1163.4062
10056,631.8594
10057,787.5625
10058,621.47656
10059,773.6797
10060,659.65625
10061,561.84375
10062,647.8203
10063,839.39844
10064,615.0469
10065,833.3281
10066,659.3828
10067,551.7656
10068,674.3594
10069,896.9297
10070,568.4375
10071,585.7578
10072,748.71094
10073,639.2656
10074,615.21094
10075,619.16406
10076,1580.2578
10077,1075.3828
10078,771.9844
10079,734.65625
10080,715.5469
10081,611.0469
10082,702.64844
10083,867.3828
10084,691.5781
10085,847.8203
10086,773.4453
10087,1012.0
10088,682.1797
10089,1371.1016
10090,701.1953
10091,921.7969
10092,562.6094
10093,681.53125
10094,631.5156
10095,701.09375
10096,596.03906
10097,628.7578
10098,976.0547
10099,730.21875
10100,1256.9297
10101,807.03125
10102,635.75
10103,617.4922
10104,693.90625
10105,600.27344
10106,683.35156
10107,584.1094
10108,1138.7578
10109,636.4219
10110,653.28125
10111,602.0703
10112,977.0703
10113,1957.3438
10114,675.03125
10115,947.77344
10116,764.08594
10117,627.59375
10118,676.7578
10119,703.8047
10120,696.1328
10121,552.3828
10122,1236.3203
10123,2298.4844
10124,748.71094
10125,639.3203
10126,673.28906
10127,609.8672
10128,743.9453
10129,590.53906
10130,641.7031
10131,839.2031
10132,662.8672
10133,726.3828
10134,599.4375
10135,550.7969
10136,2175.9844
10137,593.3828
10138,609.3672
10139,1946.5078
10140,814.2422
10141,617.2422
10142,896.21875
10143,635.77344
10144,652.8203
10145,678.8281
10146,1209.9609
10147,758.0703
10148,880.16406
10149,852.1328
10150,638.7031
10151,829.39844
10152,743.85156
10153,619.625
10154,621.71094
10155,684.0547
10156,584.71094
10157,647.7969
10158,720.3828
10159,627.4297
10160,642.3281
10161,615.6797
10162,589.75
10163,631.27344
10164,583.14844
10165,921.4453
10166,658.83594
10167,566.2578
10168,688.14844
10169,634.5469
10170,660.1875
10171,711.35156
10172,641.22656
10173,662.27344
10174,1118.7734
10175,588.25
10176,709.4375
10177,653.78906
10178,808.6797
10179,706.78906
10180,636.4844
10181,699.0156
10182,915.40625
10183,1701.5078
10184,766.3203
10185,591.5156
10186,681.1719
10187,714.75
10188,734.9297
10189,618.6094
10190,726.46875
10191,546.46875
10192,681.21094
10193,1086.6875
10194,731.5469
10195,735.34375
10196,924.9219
10197,604.1328
10198,689.60156
10199,715.53906
10200,937.4844
10201,684.21094
10202,554.3125
10203,2139.6328
10204,691.03125
10205,600.83594
10206,596.40625
10207,620.66406
10208,838.3047
10209,565.0781
10210,735.21094
10211,626.0156
10212,1460.0703
10213,645.7422
10214,730.1719
10215,1786.0078
10216,528.2656
10217,624.39844
10218,1049.2188
10219,653.2969
10220,838.4375
10221,737.46875
10222,882.5156
10223,752.46094
10224,811.5703
10225,691.83594
10226,650.7422
10227,1008.83594
10228,763.375
